"","Filename","ROI","Date","DOY","Red_Avg","Green_Avg","Blue_Avg","Red_SD","Green_SD","Blue_SD","Brightness_Avg","Brightness_SD","Green_Index","Green_Index_SD","Greenness_Excess_index","Greenness_Excess_index_SD","Red_index","Red_Index_SD","Blue_Index","Blue_Index_SD","Major_Plants","Minor_Plants"
"16","estuary_03_28_18_1200",2,2018-03-28 12:00:00,87,100.449824067558,77.6695285010556,58.4795918367347,8.92950915546255,7.66262037371632,7.1328375982505,236.598944405348,23.2187112003245,0.328281274138992,0.00415174502002962,-3.59035890218156,2.9427224942327,0.425048642029806,0.00968506000812776,0.246670083831202,0.00916790766835607,"phragmites","N/A"
"17","estuary_03_29_18_1200",1,2018-03-29 12:00:00,88,138.109910537934,110.599512025096,88.084001394214,17.0359083538493,16.5285565390064,15.3930843152144,336.793423957244,48.4780386461532,0.328132268567843,0.00448441827388274,-4.99488788195655,4.05421335803291,0.411535622594552,0.0128222492225736,0.260332108837605,0.01259121734973,"iva","spartina"
"18","estuary_03_29_18_1200",2,2018-03-29 12:00:00,88,207.945127304653,166.285776997366,117.200614574188,14.5785037222593,14.0243713229183,12.7491413634588,491.431518876207,41.0714512542147,0.338353381228013,0.00212477232109086,7.42581211589113,3.20226226978423,0.423679822021954,0.00725059413580527,0.237966796750033,0.00758450169836251,"phragmites","N/A"
"19","estuary_04_03_18_1200",1,2018-04-03 12:00:00,93,107.455342215918,94.452961142915,85.6120370839455,10.2000542998206,8.58331957535533,7.24216334959449,287.520340442778,25.4997815325571,0.328460756956905,0.00287203973089012,-4.16145701403313,2.35425762271522,0.373565122240917,0.00689477939946338,0.297974120802178,0.00730297974716174,"iva","spartina"
"20","estuary_04_04_18_1200",1,2018-04-04 12:00:00,94,82.0795092603515,62.1960206047737,47.1707758247808,13.0322103639835,11.4901688855256,10.3357655912646,191.446305689906,34.3180369695007,0.324569675305773,0.00544493708076423,-4.85824387558492,2.83410753499524,0.430622914005423,0.0165947289591343,0.244807410688804,0.0158801585749239,"iva","spartina"
"21","estuary_04_04_18_1200",2,2018-04-04 12:00:00,94,89.4708146247595,68.5355997434253,51.7126363053239,12.8635183375877,10.7924096792313,9.79190612634504,209.719050673509,33.1578957249348,0.326856304628429,0.00568284017916456,-4.11225144323284,3.80049283992718,0.427923132531594,0.0117075813422939,0.245220562839977,0.0114939777705343,"phragmites","N/A"
"22","estuary_04_05_18_1200",1,2018-04-05 12:00:00,95,68.300414144632,57.8356164383562,56.443851545078,10.9335811590296,9.29700521887164,9.09988562489897,182.579882128066,28.433788996344,0.316563105902441,0.00611392713167824,-9.07303281299777,3.29956647177643,0.374128491763233,0.0154554903817632,0.309308402334326,0.0168445906861517,"iva","spartina"
"23","estuary_04_05_18_1200",2,2018-04-05 12:00:00,95,67.3176382660688,56.3340127734747,52.6458757983422,7.01680701574515,6.95050886629277,7.03474861134344,176.297526837886,20.7666936133878,0.319337494463314,0.00454570957376967,-7.29548851746161,2.12726056471612,0.382565135231501,0.00934960347531313,0.298097370305185,0.00864492083536273,"phragmites","N/A"
"24","estuary_04_10_18_1200",1,2018-04-10 12:00:00,100,97.0332284703107,73.2555053086905,61.0447306331105,15.3077201828247,12.5734532114873,10.6878220245542,231.333464412112,38.1761140077263,0.316308312014579,0.0048597393290347,-11.5669484860401,2.93701133796786,0.420106346248237,0.0110561510931032,0.263585341737184,0.00987020813322143,"iva","spartina"
"25","estuary_04_10_18_1200",2,2018-04-10 12:00:00,100,186.543596161869,138.539146154916,94.0859407592824,23.8599474174903,20.5133245829653,15.3488905363517,419.168683076067,59.2496150435887,0.330137597448837,0.00395699386380335,-3.55124461131971,3.94106207596511,0.44608647036257,0.0102712803597394,0.223775932188592,0.0093024154306419,"phragmites","N/A"
"26","estuary_04_11_18_1200",1,2018-04-11 12:00:00,101,93.8561498200851,74.4112692181878,65.5931468760222,15.5599184772613,13.9239035524067,12.3709165713087,233.860565914295,41.4964667984915,0.317582224817188,0.00577239479346624,-10.6267582597318,3.15446414493226,0.402338973873116,0.0114038998729958,0.280078801309697,0.00997757631447983,"iva","spartina"
"27","estuary_04_11_18_1200",2,2018-04-11 12:00:00,101,175.898305084746,134.214783036782,94.4871650608341,19.6342971123018,18.0430005837863,16.440916282414,404.600253182362,53.7251173003967,0.331644342338211,0.00326712339716649,-1.95590407201632,3.64568154684431,0.436234414492015,0.0129978307630247,0.232121243169774,0.0127940782440929,"phragmites","N/A"
"28","estuary_04_12_18_1200",1,2018-04-12 12:00:00,102,109.923530838251,88.9302400776008,77.6930725082855,15.9210706269676,14.7695769735057,14.4915597109078,276.546843424137,44.8384737824866,0.321355253134561,0.00417539116293711,-9.75612319133457,3.13951043339226,0.398824957155373,0.0116390914685715,0.279819789710066,0.0113258704539898,"iva","spartina"
"29","estuary_04_12_18_1200",2,2018-04-12 12:00:00,102,194.616254664179,153.195079291045,112.622667910448,17.6594942430768,16.4578536990262,15.0258124004162,460.434001865672,48.7513912727312,0.332666941670031,0.00243062792891979,-0.848763992537313,3.1331733352134,0.423505522793338,0.00948943214722539,0.243827535536631,0.00954266043782398,"phragmites","N/A"
"30","estuary_04_17_18_1200",1,2018-04-17 12:00:00,107,70.4542336548767,55.0270096463023,45.3384780278671,11.5971510561046,9.8945303263375,8.71586786150625,170.819721329046,29.6897055980322,0.32183988494913,0.00623191801037674,-5.73869239013934,2.80741005440726,0.41336967834068,0.0134962011585759,0.264790436710191,0.0137906309695503,"iva","spartina"
"31","estuary_04_17_18_1200",2,2018-04-17 12:00:00,107,81.4481024975673,63.7351605578981,50.0296788842037,9.42553427227324,8.42843560299753,7.21145759489824,195.212941939669,24.9251642525041,0.326291457904322,0.0037631584467411,-4.0074602659747,1.84999755935768,0.417908762829256,0.00726895670248454,0.255799779266422,0.00692682741015225,"phragmites","N/A"
"32","estuary_04_18_18_1200",1,2018-04-18 12:00:00,108,118.959172169431,95.5269769689161,79.1559027218554,14.5168859427088,14.2145273409427,14.1708422679497,293.642051860203,42.2979189827501,0.325079595255831,0.00463009937610204,-7.06112095345466,3.53753910370333,0.406709962312658,0.0150289392497759,0.268210442431512,0.0140980711377252,"iva","spartina"
"33","estuary_04_18_18_1200",2,2018-04-18 12:00:00,108,187.835367190354,149.830836682499,110.120131530873,27.5043963989677,24.0988709736982,20.0794288442897,447.786335403727,71.2068098323132,0.334481410040285,0.00275110037806761,1.70617464377055,3.29267041689879,0.420585489154452,0.0105059965041682,0.244933100805264,0.0107413886285281,"phragmites","N/A"
"34","estuary_04_23_18_1200",1,2018-04-23 12:00:00,113,80.6500248385494,66.308345752608,58.3452061599603,17.6104781192627,14.4341481223921,12.179585390435,205.303576751118,43.8226738076642,0.322648409019671,0.00550219188233409,-6.37853949329359,2.84800973917664,0.392353810399156,0.0124877387244835,0.284997780581173,0.0130779839349381,"iva","spartina"
"35","estuary_04_23_18_1200",2,2018-04-23 12:00:00,113,116.02462596413,91.9037264194777,71.477093206951,17.8477099478576,14.7405891488269,11.3043507574699,279.405445590558,43.5889553651191,0.328684582229127,0.00371020057428409,-3.69426633212527,2.73335000541624,0.415420634067482,0.00753111061849561,0.255894783703391,0.00798311893012166,"phragmites","N/A"
"36","estuary_04_25_18_1200",1,2018-04-25 12:00:00,115,74.4091407678245,61.7797074954296,56.354478976234,8.89589301351112,8.03917353305763,8.26903492104577,192.543327239488,24.5883458252895,0.320796220324225,0.00528047683742793,-7.20420475319927,2.93961854933446,0.387027492324128,0.011916546707499,0.292176287351647,0.0128860753505109,"iva","spartina"
"37","estuary_04_25_18_1200",2,2018-04-25 12:00:00,115,80.5186032326929,65.7189691979262,55.9487648673376,8.04885598837575,6.88418163058309,5.53556561290579,202.186337297957,20.1011332592827,0.324871857450793,0.00434488464722973,-5.0294297041781,2.36192021109712,0.398256458671285,0.00648633521223862,0.276871683877922,0.00828383931346176,"phragmites","N/A"
"38","estuary_05_02_18_1200",1,2018-05-02 12:00:00,122,112.028398005636,91.089023773394,75.4934605101525,18.1022729230947,16.8671177738451,15.7445259281759,278.610882289183,50.09273060316,0.326564701962572,0.00604974172820641,-5.34381096900065,4.23066790282526,0.403880774300732,0.0158150219447641,0.269554523736695,0.014195828651508,"iva","spartina"
"39","estuary_05_02_18_1200",2,2018-05-02 12:00:00,122,175.731705298013,142.808940397351,106.398841059603,37.3884226943944,30.3664200455493,25.3762944407618,424.939486754967,92.7254924609909,0.336530892632641,0.0062295268369743,3.48733443708609,6.46867071483991,0.414392196666182,0.00995772550582208,0.249076910701177,0.0111622271202296,"phragmites","N/A"
"40","estuary_05_08_18_1200",1,2018-05-08 12:00:00,128,115.579326012874,100.868534645967,82.556152972359,16.1020727279953,15.5636544035557,17.7600588950258,299.0040136312,48.6367913469767,0.338000292773746,0.0106647346638777,3.60159030670201,8.52743388383077,0.388370221393534,0.0151295318925996,0.27362948583272,0.0187736282965977,"iva","spartina"
"41","estuary_05_08_18_1200",2,2018-05-08 12:00:00,128,132.735453559812,119.446228509474,87.7105168052042,31.2080883456985,24.2448466730551,22.6552355958459,339.89219887449,77.0369308108734,0.353938497816654,0.0162189345203008,18.4464866539315,11.9630238511937,0.390343903768257,0.0176051791257192,0.255717598415089,0.0168138629235104,"phragmites","N/A"
"42","estuary_05_09_18_1200",1,2018-05-09 12:00:00,129,113.19369856726,102.502295006721,87.5052621225534,20.4674392920737,17.8701008823161,16.8168036601438,303.201255696535,54.4810973376293,0.338621232326888,0.010089974822128,4.30562932362873,7.84639029573116,0.373344944038927,0.0115960071430939,0.288033823634185,0.0118040478141181,"iva","spartina"
"43","estuary_05_11_18_1200",1,2018-05-11 12:00:00,131,82.7254240974337,77.2374945628534,61.3932144410613,13.4969986225002,12.1677030488509,11.0620285650518,221.356133101348,36.1307706795182,0.349375551396866,0.0111219326055964,10.3563505872118,6.81315331463427,0.373940806752309,0.0105821649994406,0.276683641850826,0.0107215455265326,"iva","spartina"
"44","estuary_05_11_18_1200",2,2018-05-11 12:00:00,131,104.589628967367,97.1315750260766,68.0370287587543,29.8024487766507,22.9251033475925,19.3183337217803,269.758232752198,71.4230752544855,0.363096695037744,0.0162935901588567,21.6364923260319,9.03551448574501,0.386152020832478,0.0161233133514151,0.250751284129778,0.0132403672925849,"phragmites","N/A"
"45","estuary_05_14_18_1200",1,2018-05-14 12:00:00,134,59.1102154090128,56.377428307123,44.9955068058676,14.2933002238492,12.6251093962342,10.3199131574352,160.483150522003,36.5795451113953,0.351920589524799,0.0163917451597087,8.64913439936567,7.41956539706567,0.36680314234446,0.0155066173377728,0.281276268130741,0.0191770280656767,"iva","spartina"
"46","estuary_05_14_18_1200",2,2018-05-14 12:00:00,134,79.9862295361528,75.5300989085948,48.8621248294679,25.0673605851947,19.1504836851448,16.3728775620879,204.378453274216,59.7860255744421,0.374231500468641,0.022370168792517,22.2118434515689,8.93451471442226,0.389981489093335,0.0206770946993574,0.235787010438024,0.0204911255499739,"phragmites","N/A"
"47","estuary_05_16_18_1200",1,2018-05-16 12:00:00,136,52.071531051445,49.4733893557423,33.071462731434,11.3173860395794,10.5101588213495,9.11104571400337,134.616383138621,29.7211383346208,0.368635525614346,0.0237472050897074,13.8037849286056,8.78005699378344,0.387314511904712,0.0229388311185118,0.244049962480942,0.0203423899049764,"iva","spartina"
"48","estuary_05_16_18_1200",2,2018-05-16 12:00:00,136,48.7231005795844,50.8512794227812,30.7626463746402,16.2225477812968,12.4737640069789,8.93012137132646,130.337026377006,36.4526233683514,0.394463823947527,0.0291273780247822,22.2168118913378,9.77832680376379,0.370354810224977,0.0313191146153167,0.235181365827495,0.0192177130198885,"phragmites","N/A"
"49","estuary_05_18_18_1200",1,2018-05-18 12:00:00,138,36.5651929034075,39.3445508307519,38.2459870459026,6.30061218928991,6.10090102589518,6.3816988721167,114.155730780062,18.1796899912558,0.345067698506279,0.0149534712139026,3.87792171219375,4.86262970605071,0.319727969021421,0.0122483216631045,0.3352043324723,0.0166093749611289,"iva","spartina"
"50","estuary_05_18_18_1200",2,2018-05-18 12:00:00,138,25.3344633702662,29.5792128328097,21.6731437076236,7.44433509999493,7.49902001070451,4.68539696596515,76.5868199106995,18.8048478980509,0.385675323378461,0.0264739231384775,12.1508185877295,6.42943001665826,0.327911075865095,0.0235830321307771,0.286413600756444,0.0289045710948352,"phragmites","N/A"
"51","estuary_05_21_18_1200",1,2018-05-21 12:00:00,141,69.5129762245775,69.3339444285305,42.1474076195932,25.0537828846885,23.967670011786,19.2905327695119,180.994328272701,66.7159510900921,0.38840042809923,0.0513878293179456,27.0075050128903,16.4436111167573,0.383287025281936,0.0353214563503488,0.228312546618833,0.0623069503983384,"iva","spartina"
"52","estuary_05_21_18_1200",2,2018-05-21 12:00:00,141,101.252876697388,103.319463380051,62.2798712984676,32.3743715790976,27.5493415267986,25.7276115633538,266.852211375907,84.4689057916495,0.394746105226745,0.0329964469865996,43.1061787642471,15.1557797127447,0.380944028127951,0.0234789717867109,0.224309866645303,0.0371849203203286,"phragmites","N/A"
"53","estuary_05_22_18_1200",1,2018-05-22 12:00:00,142,81.6328278849941,88.4369830641985,68.1320401732966,22.067681164157,19.4391238006497,19.0100544391949,238.201851122489,59.8283234107945,0.375417678008273,0.0239718665376422,27.1090980701063,10.9589589300696,0.340586206748521,0.0133830953518936,0.283996115243206,0.016801767817074,"iva","spartina"
"54","estuary_05_22_18_1200",2,2018-05-22 12:00:00,142,86.7175595969526,97.6665437863521,62.2635782747604,32.1943760242772,26.79325747949,25.4419754517477,246.647681658065,83.4107171730085,0.405531729517239,0.0365925558567541,46.3519497009912,14.5109804336075,0.349561309023986,0.0246684092829432,0.244906961458775,0.0309803989189305,"phragmites","N/A"
"55","estuary_05_23_18_1200",1,2018-05-23 12:00:00,143,57.245201339541,57.7378502001144,40.8504451523319,12.0327064516703,9.79898487454468,10.5968896884866,155.833496691987,31.6876914318332,0.37362906518407,0.0239314592733736,17.3800539083558,8.78946967355168,0.367044644324053,0.0125526126616548,0.259326290491877,0.0200200415906874,"iva","spartina"
"56","estuary_05_23_18_1200",2,2018-05-23 12:00:00,143,39.7615658362989,45.628311585607,31.3393963358376,9.27478170161917,9.55488287740209,7.18552913519281,116.729273757744,25.4642368185081,0.391698962162625,0.0181897669161252,20.1556609990774,6.46653928213409,0.340164804194734,0.0167341812355821,0.268136233642641,0.0141518919965794,"phragmites","N/A"
"57","estuary_05_24_18_1200",1,2018-05-24 12:00:00,144,66.2249596715061,67.7449772693943,46.2337586156328,18.7274399464097,18.3012463675824,14.8557947594873,180.203695556533,50.6538129403783,0.378499933987565,0.0259661853449571,23.0312362516498,12.2904782212194,0.366937761450345,0.0155241951580178,0.25456230456209,0.0290702599462874,"iva","spartina"
"58","estuary_05_24_18_1200",2,2018-05-24 12:00:00,144,82.6200569440051,85.35348782031,51.9363334387852,26.709921744693,23.5140215440417,21.1005099938577,219.9098782031,70.1717854422747,0.395022712885035,0.0331091758928864,36.1505852578298,13.6528758565235,0.37658124558333,0.0220842648721352,0.228396041531634,0.0348933362480073,"phragmites","N/A"
"59","estuary_05_28_18_1200",1,2018-05-28 12:00:00,148,59.249977540203,61.1545234031084,41.3969993711257,12.6613247694155,11.8854467467056,11.2203676288407,161.801500314437,34.8406035150087,0.380362485491848,0.0257356729669761,21.6620698948882,9.78637265743453,0.366535594090111,0.0126980154408509,0.253101920418041,0.0221887892865376,"iva","spartina"
"60","estuary_05_28_18_1200",2,2018-05-28 12:00:00,148,47.9264608781776,55.5088312974579,35.5396995708155,11.8873286516155,12.0622886584867,8.57946710701774,138.974991746451,31.9918420039863,0.400674511011145,0.0179097626725707,27.5515021459227,7.75767356801391,0.344068422815601,0.0152875630014014,0.255257066173253,0.0126360729121868,"phragmites","N/A"
"61","estuary_06_01_18_1200",1,2018-06-01 12:00:00,152,84.8125556544969,92.4135500148412,58.5716829919858,22.0602724978136,21.4379689969389,17.7268823127224,235.797788661324,60.1570992015818,0.395758528229482,0.0253248078158832,41.4428613831998,13.3471001993034,0.358956790662009,0.0115899251983482,0.24528468110851,0.0237807799489141,"iva","spartina"
"62","estuary_06_01_18_1200",2,2018-06-01 12:00:00,152,93.3692152610196,104.542230503711,66.451476922137,28.6708813462066,25.3898596672481,23.2040751741746,264.362922686868,76.3446408631614,0.40170232927576,0.0276569561513485,49.2637688242661,12.2001866835599,0.352319150914121,0.0177133338877207,0.245978519810119,0.0255774939494545,"phragmites","N/A"
"63","estuary_06_11_18_1200",1,2018-06-11 12:00:00,162,57.4482847396537,63.618652249469,42.7937825835103,11.7406718916256,11.975971250617,9.12454335368815,163.860719572633,32.0179920506568,0.389209481783309,0.0189146902784093,26.995237175774,8.93424041966368,0.349983534045113,0.0109030110109026,0.260806984171577,0.0181793056723035,"iva","spartina"
"64","estuary_06_11_18_1200",2,2018-06-11 12:00:00,162,46.6207451701932,55.3093376264949,35.4945722171113,12.0636947581198,13.0288803400592,8.19398409726592,137.424655013799,32.8120306698948,0.402886759147605,0.0165067057738161,28.5033578656854,8.38700833287649,0.338067303315765,0.012538126659115,0.25904593753663,0.0151243292307335,"phragmites","N/A"
"65","estuary_06_13_18_1200",1,2018-06-13 12:00:00,164,99.7920822942643,108.547826861418,63.3159066619166,20.2160852203339,21.3673270348899,18.2802851366661,271.655815817599,58.4322832109139,0.402049671794349,0.0254088120746974,53.9876647666548,16.7661925947239,0.368642737703848,0.012786665982386,0.229307590501802,0.0251838324071556,"iva","spartina"
"66","estuary_06_13_18_1200",2,2018-06-13 12:00:00,164,90.8607648425945,103.290583843933,69.7791393760124,29.8257957265789,31.0736043377259,25.4005680301291,263.93048806254,85.6802015791752,0.394785402465042,0.0192996583174885,45.9412634692584,12.6594270833628,0.344355366207062,0.0129889574777443,0.260859231327896,0.0195568168443634,"phragmites","N/A"
"67","estuary_06_14_18_1200",1,2018-06-14 12:00:00,165,76.2046586683505,84.1162562267593,57.0136111695783,29.9239634342324,30.5883971390061,17.1153434589309,217.334526064688,76.1763085699931,0.384663403171467,0.0237821862416099,35.0142426155897,19.5032689185406,0.343404510856102,0.0280298368926818,0.271932085972432,0.0447516788639545,"iva","spartina"
"68","estuary_06_14_18_1200",2,2018-06-14 12:00:00,165,99.0390473314061,104.849203952194,65.1738361306468,29.791610007605,28.1420821003329,22.0694554826708,269.062087414247,78.834312290265,0.392800285168869,0.0229277026378417,45.4855244423351,15.3788895266398,0.367736992307828,0.0179853535148381,0.239462722523303,0.0207534771075322,"phragmites","N/A"
"69","estuary_06_18_18_1200",1,2018-06-18 12:00:00,169,117.95939768755,129.213498252218,76.6516984852559,24.0419616423474,25.0989570156197,22.521030970037,323.824594425025,70.427720997108,0.401686932063281,0.0226667036257632,63.8159003316304,16.6117716596759,0.365518441698324,0.011307248415594,0.232794626238395,0.02374524163485,"iva","spartina"
"70","estuary_06_18_18_1200",2,2018-06-18 12:00:00,169,88.5885416666667,103.684628739316,66.3890224358974,31.1029853724977,32.8404139450544,25.7227435598598,258.66219284188,89.0290268110951,0.405390089145191,0.0229519940338194,52.3916933760684,14.520489988044,0.341788306270944,0.0120133331938631,0.252821604583865,0.0216134712699163,"phragmites","N/A"
"71","estuary_06_27_18_1200",1,2018-06-27 12:00:00,178,73.7614308768155,82.8444055944056,51.884346422808,11.5665780466115,12.4493188277159,9.55310719226543,208.490182894029,32.8595826683146,0.398066504779939,0.0137868114170127,40.0430338891877,8.71139507560059,0.353898186867001,0.00793913525248654,0.24803530835306,0.0128557537876137,"iva","spartina"
"72","estuary_06_27_18_1200",2,2018-06-27 12:00:00,178,55.7066729704174,65.4712954207754,42.5751722274753,14.0911661897445,15.5505066600063,10.8275039520285,163.753140618668,40.011417425715,0.400534731560219,0.0154557868803373,32.660745643658,9.1585712632004,0.339878732572882,0.0125088528601538,0.2595865358669,0.0127212705990759,"phragmites","N/A"
"73","estuary_06_29_18_1200",1,2018-06-29 12:00:00,180,70.7590741987263,79.7710868327034,47.0914668875887,32.3054787880939,35.4793687074286,20.2293745517978,197.621627919018,86.1823578897927,0.40109318640832,0.0358824894179831,41.6916325790918,25.200500347244,0.352323727434332,0.0269543279436789,0.246583086157348,0.051372095797017,"iva","spartina"
"74","estuary_06_29_18_1200",2,2018-06-29 12:00:00,180,92.1278497988377,101.354343614961,63.4146922962301,19.3066025974491,18.738674158611,17.4264599648365,256.896885710028,54.8194443797366,0.397289481074554,0.017708016720091,47.1661451348532,8.86966185191455,0.359287075433834,0.0126445112625855,0.243423443491612,0.0199938313543765,"phragmites","N/A"
"75","estuary_07_02_18_1200",1,2018-07-02 12:00:00,183,64.1880637275563,70.4577257017618,39.4863862429402,22.2715673829388,23.0416675002848,13.5270062508222,174.132175672258,57.9374752003132,0.405952119657391,0.0203341049664625,37.2410014330271,13.7629017869151,0.365390284373976,0.0186612139910693,0.228657595968633,0.0298783159339188,"iva","spartina"
"76","estuary_07_02_18_1200",2,2018-07-02 12:00:00,183,71.4860461821788,79.3688057798555,48.4917127071823,22.2272688015051,21.1642703705428,19.660449452644,199.346564669217,62.3804867006591,0.404966292624986,0.0284078033024418,38.7598526703499,8.68704760170452,0.359282732730505,0.0167151635781518,0.235750974644509,0.0321046426571989,"phragmites","N/A"
"77","estuary_07_03_18_1200",1,2018-07-03 12:00:00,184,106.097100149477,120.074618834081,69.0869955156951,27.1832592012708,29.4554630744916,22.3872155607779,295.258714499253,77.734120506589,0.409448347011141,0.0232998310081688,64.9651420029895,18.2130858429124,0.36006811622555,0.0114350316097887,0.23048353676331,0.0247698693909913,"iva","spartina"
"78","estuary_07_03_18_1200",2,2018-07-03 12:00:00,184,113.302291599843,130.554617056916,90.4028297515949,29.8254467340646,30.1970770631961,28.3400427524953,334.259738408354,87.9312800360865,0.39456068477218,0.0185418463361109,57.4041127623935,9.28333819278068,0.339233305886535,0.00935972228245191,0.266206009341285,0.02011649164532,"phragmites","N/A"
"79","estuary_07_05_18_1200",1,2018-07-05 12:00:00,186,75.1427254393546,85.0199366176894,49.9015845577643,20.4765224628792,22.213168722534,15.4015214618974,210.064246614808,57.0663767822531,0.406273116281045,0.0189172784738897,44.9955632382599,13.4736342024779,0.357253881345254,0.0119416781039993,0.2364730023737,0.0237679838904596,"iva","spartina"
