,Filename,ROI,Date,DOY,Red_Avg,Green_Avg,Blue_Avg,Red_SD,Green_SD,Blue_SD,Brightness_Avg,Brightness_SD,Green_Index,Green_Index_SD,Greenness_Excess_index,Greenness_Excess_index_SD,Red_index,Red_Index_SD,Blue_Index,Blue_Index_SD,plant
11,centermarsh_03_25_19_1200,1,3/25/2019 12:00,84,127.93945,102.5912892,75.31360384,28.15048492,26.12978295,23.21588922,305.844343,76.88078832,0.335186538,0.005575611,1.92952462,4.614475468,0.422668604,0.023356372,0.242144858,0.02381643,c3
12,centermarsh_03_27_19_1200,1,3/27/2019 12:00,86,120.1464518,95.38291308,68.73467036,28.48527843,27.12146712,24.72502256,284.2640352,79.70911092,0.334997855,0.006875883,1.884704047,4.257940551,0.429745427,0.032417094,0.235256718,0.030845058,c3
13,centermarsh_04_01_19_1200,1,4/1/2019 12:00,91,188.904913,152.6090632,109.6425999,25.17783538,24.01919029,22.14809826,451.1565761,70.76805148,0.338225693,0.003538179,6.670613366,4.452867223,0.420752441,0.015373688,0.241021866,0.016135465,c3
14,centermarsh_04_01_19_1200,2,4/1/2019 12:00,91,175.795687,142.8422035,106.0659386,31.81870871,30.2771817,26.50949075,424.7038291,88.10745806,0.335976723,0.004611623,3.82278131,5.471440086,0.416677216,0.016200973,0.247346061,0.016275168,c3
15,centermarsh_04_04_19_1200,1,4/4/2019 12:00,94,86.94981496,73.36513212,57.45706339,16.83873301,16.33924892,15.49667973,217.7720105,48.49246816,0.336884268,0.004795961,2.323385899,2.701606344,0.402483075,0.017402029,0.260632657,0.017854413,c3
16,centermarsh_04_04_19_1200,2,4/4/2019 12:00,94,79.18055518,65.75125499,50.39549019,16.66462968,15.74201883,14.61654742,195.3273004,46.78090601,0.336637051,0.00454474,1.926464603,2.410802774,0.408756092,0.018349229,0.254606857,0.019069031,c3
17,centermarsh_04_05_19_1200,1,4/5/2019 12:00,95,92.5272284,76.52840797,59.3452601,17.46826471,16.32029853,14.34389409,228.4008965,47.70303805,0.334762174,0.005083641,1.184327449,3.215250704,0.407055822,0.015094094,0.258182004,0.016186295,c3
18,centermarsh_04_05_19_1200,2,4/5/2019 12:00,95,89.87194456,73.20235195,55.71364973,13.63781915,13.21031628,12.46625529,218.7879462,38.63650216,0.334410645,0.004782896,0.819109618,3.076699574,0.412861422,0.018237546,0.252727933,0.019519401,c3
19,centermarsh_04_08_19_1200,1,4/8/2019 12:00,98,125.2212844,101.3826054,72.0811209,25.608054,22.52595753,18.4313348,298.6850107,65.3415123,0.339229754,0.005045341,5.462805521,4.7417441,0.421339077,0.019526061,0.23943117,0.020528724,c3
20,centermarsh_04_11_19_1200,1,4/11/2019 12:00,101,128.4361679,103.2880878,73.98855337,19.33145812,18.71710663,17.8267031,305.7128091,55.5198438,0.337905808,0.003501819,4.15145432,3.05697187,0.422913409,0.018019327,0.239180783,0.018742655,c3
