,Filename,ROI,Date,DOY,Red_Avg,Green_Avg,Blue_Avg,Red_SD,Green_SD,Blue_SD,Brightness_Avg,Brightness_SD,Green_Index,Green_Index_SD,Greenness_Excess_index,Greenness_Excess_index_SD,Red_index,Red_Index_SD,Blue_Index,Blue_Index_SD,plant
39,centermarsh_08_30_19_1200,1,2019-08-30 12:00:00,242,146.1949107,137.7484917,70.34785855,24.95019382,18.38130672,17.8826118,354.291261,58.93018084,0.391465208,0.021852677,58.9542142,15.91696031,0.412759615,0.017836614,0.195775177,0.024457226,mixed
40,centermarsh_08_30_19_1200,2,2019-08-30 12:00:00,242,117.1736609,110.828272,49.23720708,20.32819689,17.89610268,17.74440205,277.23914,53.01936446,0.40277999,0.024579423,55.24567591,15.48835199,0.424662871,0.020505865,0.17255714,0.037637439,mixed
41,centermarsh2_07_24_18_1200,1,2018-07-24 12:00:00,205,66.13241382,62.10447851,28.43360988,11.6563725,9.973794497,9.403203687,156.6705022,29.46685379,0.399080082,0.023879829,29.64293332,8.62861267,0.423810993,0.026697189,0.177108926,0.032701582,mixed
42,centerright_07_09_18_1200,1,2018-07-09 12:00:00,190,55.30693217,62.44104896,24.58161552,12.22630813,12.41904385,7.492077053,142.3295967,30.17183405,0.441112494,0.030365734,44.99355024,12.58421877,0.388072824,0.013791552,0.170814682,0.030203384,mixed
43,centerright_07_24_18_1200,1,2018-07-24 12:00:00,205,22.51404363,22.38429707,11.63254487,4.736879759,4.719331778,4.824940819,56.53088556,12.79772861,0.398963123,0.033349451,10.62200564,4.854782418,0.401745277,0.041245405,0.1992916,0.054469691,mixed
44,centerright_07_25_18_1200,1,2018-07-25 12:00:00,206,71.01626187,62.14462571,36.75329172,25.5826398,19.83458542,16.27192714,169.9141793,60.51915676,0.371077722,0.026742501,16.51969784,9.539398485,0.417810998,0.028291735,0.21111128,0.031046942,c3
45,centerright_07_25_18_1200,2,2018-07-25 12:00:00,206,59.53927146,53.11645654,27.71793121,24.42692937,19.59913231,17.30561671,140.3736592,59.17311254,0.387314186,0.044237251,18.97571041,13.8960704,0.428339338,0.050652999,0.184346476,0.058565388,c3
46,centerright_07_25_18_1200,3,2018-07-25 12:00:00,206,93.3260781,76.23837514,41.1876564,23.61894125,19.40213271,18.08313794,210.7521096,59.93226576,0.365310973,0.021262293,17.96301577,9.377561427,0.447257673,0.030155659,0.187431355,0.035699947,c3
47,centerright_07_28_18_1200,1,2018-07-28 12:00:00,209,76.95118707,85.14783262,37.40626356,13.64179473,12.36530778,14.97851895,199.5052832,39.33957789,0.431594432,0.029606799,55.93821463,10.01407968,0.387709486,0.020387827,0.180696082,0.042321245,c3
48,centerright_08_13_18_1200,1,2018-08-13 12:00:00,225,39.86706475,41.1648521,19.64306891,4.91930045,3.865190867,4.447355958,100.6749858,12.77456883,0.410665905,0.018357476,22.81957053,4.002968702,0.39638065,0.012184961,0.192953445,0.020060735,c3
49,centerright_08_20_18_1200,1,2018-08-20 12:00:00,232,73.04534658,63.10330315,35.87173989,16.93432398,13.38511912,12.47975433,172.0203896,41.85591526,0.370165055,0.02158959,17.28951983,7.764649232,0.426110909,0.023506423,0.203724036,0.026936489,c3
50,centerright_08_20_18_1200,2,2018-08-20 12:00:00,232,51.3938573,55.9287257,24.24083904,7.091290915,6.322303924,5.236836729,131.563422,17.50420464,0.426512182,0.019841019,36.22275506,6.509259699,0.39063742,0.014794808,0.182850398,0.020063282,c3
51,co2experiments_07_23_18_1200,1,2018-07-23 12:00:00,204,103.0903153,88.92117947,40.29462709,28.06205092,22.35673736,20.3501569,232.3061219,69.32091541,0.389288056,0.028745031,34.45741651,10.41005561,0.448321599,0.033056917,0.162390345,0.045981263,c3
52,co2experiments_07_30_18_1200,1,2018-07-30 12:00:00,211,45.85367644,46.75866654,24.61838151,8.130211851,6.124116483,6.262910694,117.2307245,19.77872152,0.401906381,0.024482938,23.04527513,5.947776236,0.391095043,0.020810027,0.206998575,0.020878127,c3
53,co2experiments_08_02_18_1200,1,2018-08-02 12:00:00,214,84.73799223,91.14883528,35.32497372,12.56441777,10.85074486,10.05905135,211.2118012,32.09639438,0.433961599,0.02211814,62.2347046,9.545501892,0.401720106,0.015314748,0.164318295,0.024926172,c3
54,co2experiments_08_02_18_1200,2,2018-08-02 12:00:00,214,76.1618984,81.15825158,30.4631979,9.309104443,7.744658302,7.232536129,187.7833479,23.27335765,0.434029121,0.020186405,55.69140685,7.513039047,0.4059254,0.014169789,0.160045479,0.02051746,c3
55,estuary_07_02_18_1200,1,2018-07-02 12:00:00,183,48.88803381,54.40932316,32.66908472,26.74769766,27.66071896,13.50686973,135.9664417,66.9732718,0.39531327,0.031557147,27.26152779,17.96115068,0.344727618,0.041185829,0.259959113,0.064207124,mixed
56,estuary_07_02_18_1200,2,2018-07-02 12:00:00,183,68.22725141,76.78236398,46.12965693,20.91200155,20.29058694,18.81951725,191.1392723,59.35924037,0.408459237,0.028384509,39.20781962,8.48852622,0.357793526,0.016064837,0.233747238,0.032899491,phragmites
57,estuary_07_03_18_1200,1,2018-07-03 12:00:00,184,106.7951413,122.1383823,68.89878881,23.42268588,25.07496994,19.18189416,297.8323124,66.528279,0.412628613,0.02040847,68.58283447,15.31572569,0.35897289,0.010057659,0.228398497,0.022413439,mixed
58,estuary_07_03_18_1200,2,2018-07-03 12:00:00,184,112.5163446,129.9955717,89.78329308,30.79643685,31.25162423,29.10164828,332.2952093,90.7190617,0.395483121,0.0191708,57.69150564,9.613470627,0.33887459,0.009070001,0.265642289,0.020890902,phragmites
59,estuary_07_05_18_1200,1,2018-07-05 12:00:00,186,66.00910921,74.6578762,44.34086563,22.63624938,25.28422781,14.27050475,185.007851,61.19301077,0.402346699,0.023454303,38.96577755,17.55243036,0.354224835,0.017415627,0.243428467,0.031807216,mixed
60,estuary_07_05_18_1200,2,2018-07-05 12:00:00,186,76.01652404,86.63587964,57.26497614,18.76951272,19.58087725,17.80028979,219.9173798,55.49512041,0.397096758,0.021075287,39.9902591,9.562471743,0.346573225,0.014816695,0.256330017,0.021758558,phragmites
61,estuary_07_06_18_1200,1,2018-07-06 12:00:00,187,54.97037225,63.19583017,38.50105512,10.25395334,11.58322794,6.725332531,156.6672575,27.79441168,0.40313081,0.014421487,32.92023297,8.966619867,0.350311308,0.010817358,0.246557882,0.01716757,mixed
62,estuary_07_06_18_1200,2,2018-07-06 12:00:00,187,42.43773289,51.01000196,33.17876054,9.183541352,9.92716293,7.134611688,126.6264954,25.86711723,0.403826109,0.014331967,26.40351049,5.941774806,0.334496432,0.010587934,0.261677459,0.01320703,phragmites
63,estuary_07_09_18_1200,1,2018-07-09 12:00:00,190,71.89273205,79.75007297,45.22285464,34.22923943,34.66434689,17.10051034,196.8656597,84.59462931,0.403326747,0.025308241,42.38455925,21.93389885,0.351703558,0.043564579,0.244969695,0.059506923,mixed
64,estuary_07_09_18_1200,2,2018-07-09 12:00:00,190,89.84869629,96.94000184,58.95042233,21.7220227,21.22807051,19.444723,245.7391205,61.55265398,0.39807996,0.021099805,45.08088505,10.20338884,0.366854674,0.016631041,0.235065365,0.024499158,phragmites
65,estuary_07_10_18_1200,1,2018-07-10 12:00:00,191,64.80408739,73.17230444,38.77795396,23.81387228,25.86150715,15.24152461,176.7543458,63.28548714,0.41584633,0.031276677,42.76256754,18.9523193,0.364305994,0.021784764,0.219847676,0.039470851,mixed
66,estuary_07_10_18_1200,2,2018-07-10 12:00:00,191,84.37256238,96.12322235,60.84995316,21.57478988,21.7004441,20.06164409,241.3457379,62.86160344,0.40271636,0.021665329,47.02392915,8.111691968,0.350249885,0.010434332,0.247033755,0.024396355,phragmites
67,estuary_07_12_18_1200,1,2018-07-12 12:00:00,193,68.85956068,75.12981635,39.00351098,22.21675333,23.41988331,13.12569475,182.992888,57.50292772,0.411628881,0.022756615,42.39656104,16.03433941,0.374312532,0.018566301,0.214058587,0.030988595,mixed
68,estuary_07_12_18_1200,2,2018-07-12 12:00:00,193,72.64439914,83.79881266,50.6412509,19.6042007,19.61296833,18.31977406,207.0844627,56.97110379,0.409908789,0.024602389,44.31197529,7.924247993,0.351602247,0.013383816,0.238488964,0.028465664,phragmites
69,estuary_07_16_18_1200,1,2018-07-16 12:00:00,197,67.52423558,75.91078874,42.39932245,17.11923274,19.27524318,10.63836532,185.8343468,46.05644546,0.408423617,0.019699196,41.89801946,14.6742768,0.362757431,0.010698646,0.228818953,0.02104068,mixed
70,estuary_07_16_18_1200,2,2018-07-16 12:00:00,197,56.44052929,65.60070473,43.39847059,17.6253186,19.15340317,15.73398437,165.4397046,52.2523184,0.399626771,0.015853156,31.36240957,7.429097616,0.341875715,0.012036722,0.258497514,0.016821161,phragmites
71,estuary_07_17_18_1200,1,2018-07-17 12:00:00,198,47.5335375,54.00590081,29.15342097,10.98761651,12.58529585,6.580635518,130.6928593,29.49461646,0.412814329,0.015907781,31.32484314,9.727873734,0.363318546,0.011941931,0.223867124,0.019421178,mixed
72,estuary_07_17_18_1200,2,2018-07-17 12:00:00,198,37.11258767,45.72249908,27.72171465,8.287576399,9.337357481,7.141433795,110.5568014,24.36915014,0.415609504,0.018569466,26.61069583,5.707271844,0.335661545,0.011254741,0.248728951,0.018980709,phragmites
73,estuary_07_19_18_1200,1,2018-07-19 12:00:00,200,105.8848754,114.8047624,60.33629301,21.97558879,21.55688323,16.81429446,281.0259308,58.91042503,0.411139735,0.021029179,63.38835637,13.84859829,0.377121334,0.01197417,0.211738931,0.023974716,mixed
74,estuary_07_19_18_1200,2,2018-07-19 12:00:00,200,58.48729453,72.34384182,46.63682204,27.43844877,29.32627945,22.20497131,177.4679584,78.29589996,0.415821233,0.033478201,39.56356706,13.4155181,0.323525096,0.024411653,0.260653671,0.033886114,phragmites
75,estuary_07_23_18_1200,1,2018-07-23 12:00:00,204,33.54440556,41.34474605,23.03906176,7.244933789,8.537892662,5.391842919,97.92821337,20.62055284,0.42302121,0.020168387,26.10602478,6.875536275,0.342084509,0.011944699,0.234894281,0.020053189,mixed
76,estuary_07_23_18_1200,2,2018-07-23 12:00:00,204,19.2248954,25.04236402,16.04027197,4.652739271,5.827162102,4.179508148,60.30753138,14.31910332,0.416086338,0.023445471,14.81956067,4.639756554,0.319119543,0.018313809,0.264794118,0.017234531,phragmites
77,estuary_07_24_18_1200,1,2018-07-24 12:00:00,205,54.15584003,69.69794206,35.13754954,13.94283909,16.85454248,11.28655854,158.9913316,41.29079138,0.441310518,0.023900535,50.10249454,12.19422874,0.341286898,0.014584862,0.217402585,0.02475964,grass
78,estuary_07_24_18_1200,2,2018-07-24 12:00:00,205,60.58801096,75.51377773,36.04221948,12.97011963,15.18419835,9.510349957,172.1440082,36.65417758,0.440229271,0.020846221,54.39732503,12.30904856,0.35217827,0.012683026,0.207592459,0.020821136,mixed
79,estuary_07_24_18_1200,3,2018-07-24 12:00:00,205,51.80885847,63.29392465,23.82984501,15.7386644,18.24214189,10.21440175,138.9326281,43.17488964,0.459701328,0.027372422,50.94914583,13.96215819,0.374154723,0.014183128,0.166143949,0.034646077,mixed
80,estuary_07_26_18_1200,1,2018-07-26 12:00:00,207,73.76296062,83.0501531,45.12416851,26.04561194,28.39835647,15.8807727,201.9372822,69.17451932,0.412065495,0.023265014,47.21317707,19.2565314,0.362409701,0.020228638,0.225524804,0.031201983,mixed
81,estuary_07_26_18_1200,2,2018-07-26 12:00:00,207,70.75665771,85.40909955,52.55077775,22.89589903,23.59423756,21.77169584,208.716535,67.68487832,0.417339872,0.032288354,47.51076363,8.343922913,0.339421459,0.016526166,0.243238669,0.034819162,phragmites
82,estuary_07_30_18_1200,1,2018-07-30 12:00:00,211,73.07928652,79.71852768,51.06124343,15.52402202,18.47824151,9.528520438,203.8590576,42.6308575,0.389176391,0.018111375,35.29652541,14.95626122,0.358236515,0.009230482,0.252587094,0.020155135,mixed
83,estuary_07_30_18_1200,2,2018-07-30 12:00:00,211,59.14096668,66.78085406,44.45612389,11.89743363,13.37105048,10.14348551,170.3779446,34.92246368,0.392444989,0.01454744,29.96461755,8.137139158,0.34764923,0.012144196,0.259905781,0.012439689,phragmites
84,estuary_08_03_18_1200,1,2018-08-03 12:00:00,215,91.51697896,97.6683179,49.6683179,18.08824307,17.52906757,12.09135491,238.8536148,46.80239305,0.410516083,0.015112042,54.15133893,9.918887644,0.383240779,0.009958846,0.206243139,0.018760557,mixed
85,estuary_08_03_18_1200,2,2018-08-03 12:00:00,215,72.4041431,79.93666871,52.33947409,24.78900188,24.88017076,20.40705551,204.6802859,69.66505134,0.395050076,0.020271492,35.12972023,8.429747792,0.353838886,0.012055968,0.251111038,0.022335463,phragmites
86,estuary_08_08_18_1200,1,2018-08-08 12:00:00,220,62.87550006,66.46223785,32.54018669,21.71964793,22.79302267,11.26204995,161.8779246,54.90848801,0.410943374,0.022817175,37.50878894,15.60486574,0.387345278,0.016254286,0.201711348,0.028426712,mixed
87,estuary_08_08_18_1200,2,2018-08-08 12:00:00,220,68.4255485,77.46594832,47.21185544,19.83510748,19.96611033,17.78582106,193.1033523,57.03441381,0.406860804,0.026073018,39.29449271,8.064117538,0.355401996,0.015621157,0.2377372,0.030693124,phragmites
88,estuary_08_13_18_1200,1,2018-08-13 12:00:00,225,76.25887265,78.48434238,38.73011957,16.24733433,16.82830103,9.475743621,193.4733346,41.04079101,0.405628242,0.020490131,41.97969254,13.28233527,0.394431907,0.013286786,0.199939851,0.026016414,mixed
89,estuary_08_13_18_1200,2,2018-08-13 12:00:00,225,52.17993336,56.66767864,30.84168826,15.32239141,16.38239572,12.44334772,139.6893003,43.49116077,0.409077755,0.024648635,30.31373565,9.383150888,0.376171991,0.018789624,0.214750254,0.030832719,phragmites
90,estuary_08_14_18_1200,1,2018-08-14 12:00:00,226,85.71052905,89.72935685,46.48967842,21.57192063,21.3862221,14.4461919,221.9295643,55.8789903,0.406520143,0.022845189,47.25850622,14.21074259,0.386570591,0.016816576,0.206909266,0.027191969,mixed
91,estuary_08_14_18_1200,2,2018-08-14 12:00:00,226,65.95757516,73.98965128,46.34322429,22.34931043,22.98811314,19.33657379,186.2904507,64.01658771,0.402930204,0.027411714,35.67850311,10.22818812,0.355070477,0.018076253,0.241999319,0.031133907,phragmites
92,estuary_08_16_18_1200,1,2018-08-16 12:00:00,228,82.68653637,84.82300682,45.68710953,32.16434771,30.94317499,16.6050737,213.1966527,78.69305379,0.398645527,0.019359278,41.27236774,16.58348292,0.383334382,0.0240066,0.218020091,0.032552207,mixed
93,estuary_08_16_18_1200,2,2018-08-16 12:00:00,228,102.3004954,107.7042896,67.22038955,24.31407649,23.82220105,21.20257659,277.2251745,68.23015731,0.391841688,0.022157278,45.88769421,13.19150332,0.370364971,0.017929005,0.237793341,0.025019521,phragmites
94,estuary_08_17_18_1200,1,2018-08-17 12:00:00,229,74.86178148,77.07045,44.73906684,32.49084419,31.94240551,16.56134598,196.6712983,79.87096612,0.38979021,0.023428289,34.54005168,18.49957746,0.374200052,0.026309745,0.236009738,0.041711455,mixed
95,estuary_08_17_18_1200,2,2018-08-17 12:00:00,229,98.96503941,105.8588503,71.24136257,21.2708158,21.00370966,19.25904306,276.0652523,60.61897254,0.385834975,0.01786982,41.5112987,10.95282427,0.359361716,0.015966697,0.254803309,0.019452743,phragmites
96,estuary_08_20_18_1200,1,2018-08-20 12:00:00,232,42.77091086,45.90319865,14.57708666,16.8436116,15.96966339,9.635294627,103.2511962,41.63790577,0.459671026,0.056638323,34.45839979,9.727476885,0.415410941,0.036216349,0.124918033,0.055360863,mixed
97,estuary_08_21_18_1200,1,2018-08-21 12:00:00,233,58.64932642,63.38020725,41.99056995,16.12599467,15.80438028,9.785259177,164.0201036,41.11615087,0.386685661,0.014244752,26.12051813,8.61161956,0.355298497,0.015959005,0.258015842,0.019426824,mixed
98,estuary_08_21_18_1200,2,2018-08-21 12:00:00,233,46.21612392,52.25764624,37.04449174,10.91161129,9.391131605,9.168766047,135.5182619,29.05472634,0.388876689,0.02069529,21.25467683,5.92611204,0.339716259,0.014769008,0.271407052,0.012829206,phragmites
99,estuary_08_22_18_1200,1,2018-08-22 12:00:00,234,75.92414183,77.60622969,43.77729905,17.72392439,17.13464566,10.63425099,197.3076706,44.40187904,0.394100111,0.016049082,35.51101851,10.43968668,0.384330189,0.013829363,0.2215697,0.020330507,mixed
100,estuary_08_22_18_1200,2,2018-08-22 12:00:00,234,57.32537684,64.02749522,42.28599725,16.65976961,16.80100899,14.62971485,163.6388693,47.51604362,0.395313267,0.023150895,28.44361634,8.49705605,0.35088416,0.017165436,0.253802573,0.023556575,phragmites
101,estuary_08_24_18_1200,1,2018-08-24 12:00:00,236,93.9524082,91.92598951,52.11855031,39.71867069,37.28565419,22.56056253,237.996948,98.49784678,0.388941709,0.024825056,37.78102051,16.6337297,0.391940805,0.026258506,0.219117486,0.035977161,mixed
