"","Filename","ROI","Date","DOY","Red_Avg","Green_Avg","Blue_Avg","Red_SD","Green_SD","Blue_SD","Brightness_Avg","Brightness_SD","Green_Index","Green_Index_SD","Greenness_Excess_index","Greenness_Excess_index_SD","Red_index","Red_Index_SD","Blue_Index","Blue_Index_SD","plant"
"1","c3backwards_06_11_19_1200",1,2019-06-11 12:00:00,162,136.654686534898,139.755578289067,62.1758222668314,28.3890785881053,26.4960016001427,24.4100984169001,338.586087090797,77.7086849811307,0.416890348298059,0.0245166447931883,80.6806477764052,15.2968536910118,0.406084339628873,0.0193921180612293,0.177025312073068,0.0357219116553776,"c3"
"2","c3backwards_06_11_19_1200",2,2019-06-11 12:00:00,162,119.233219324498,116.645147498931,50.7419837537409,18.8270350795348,12.9489461874491,13.4966128234442,286.62035057717,44.0523085541639,0.409993653568867,0.0241347325362375,63.3150919196238,13.042237879005,0.415757752138443,0.0138287711093604,0.174248594292689,0.0207415868454372,"c3"
"3","c3backwards2_06_11_19_1200",1,2019-06-11 12:00:00,162,132.824252136752,161.01312099359,53.5181623931624,19.3573289016296,15.4480930633686,13.0083097924843,347.355535523504,45.4124414319152,0.466146145189682,0.0254548234264829,135.683827457265,15.9786465699116,0.38184057481172,0.015380965871893,0.152013279998598,0.0204778384779317,"c3"
"4","c3backwards2_06_11_19_1200",2,2019-06-11 12:00:00,162,147.739031701335,178.930965573622,49.9056680897448,21.9149201902575,19.849644975959,19.674001008779,376.575665364702,57.8954419795126,0.478824987230211,0.0288269839435289,160.217231356163,17.4373175607013,0.393330411233523,0.0217694049255723,0.127844601536266,0.0366104244273243,"c3"
"5","centermarsh_04_09_19_1200",1,2019-04-09 12:00:00,99,97.0019060995185,78.9605738362761,56.7684590690209,13.2900886095762,12.8499068307806,12.0445349715045,232.730939004815,37.9285772214597,0.339315920579864,0.00375198793494919,4.15078250401284,2.5858830886836,0.41864445225266,0.0135196578018883,0.242039627167476,0.0147184878919045,"unknown"
"6","centermarsh_04_09_19_1200",2,2019-04-09 12:00:00,99,109.301906958429,91.3087135062159,67.3662035214041,16.0155588331673,15.8625001822485,15.1190557553274,267.976823986049,46.8357688825598,0.340811041938529,0.00375196865146952,5.9493165325983,2.72522113442944,0.410221645159699,0.0150187439486278,0.248967312901772,0.0160165180728076,"unknown"
"7","centermarsh_04_10_19_1200",1,2019-04-10 12:00:00,100,136.254194414331,109.00521397966,76.1207475091632,25.5822989375766,24.7386822455369,22.7193132648965,321.380155903154,72.4665783901738,0.339139230957733,0.00467295657223989,5.63548603582675,4.61879377175332,0.428111574397968,0.0227564292200696,0.232749194644299,0.0243120447109695,"unknown"
"8","centermarsh_04_10_19_1200",2,2019-04-10 12:00:00,100,156.653594878529,126.629645436638,88.8433026920552,35.5599092485169,32.9873521360512,28.3394150261434,372.126543007223,96.1703032095761,0.340041401162397,0.00568167714795418,7.76239330269206,5.42166660455371,0.425999166721958,0.0257994236892576,0.233959432115645,0.0259109109738926,"unknown"
"9","centermarsh_05_07_19_1200",1,2019-05-07 12:00:00,127,52.3647818488169,51.7230646866137,36.8376921708371,13.3523589767826,12.4417908482858,12.5082281056775,140.925538706268,37.9492562286493,0.370289972915584,0.0196085861668137,14.2436553535734,5.71633467211834,0.373407158360107,0.0148388525754912,0.256302868724309,0.0242345252092462,"c3"
"10","centermarsh_05_10_19_1200",1,2019-05-10 12:00:00,130,70.3415980018753,71.0631301187424,44.5459576975098,17.4541173685803,15.9377949365253,16.3406342577291,185.950685818128,49.2697959686328,0.386322384097778,0.0222798080942584,27.2387045380996,7.98206788256203,0.380112231650403,0.0138451155945856,0.233565384251819,0.0267588428454772,"c3"
"11","centermarsh_05_27_19_1200",1,2019-05-27 12:00:00,147,51.4581494865601,64.9344274296058,41.8802284025795,10.225541885971,10.8558776377437,11.3094781352284,158.272805318745,32.1229613782177,0.413377458298232,0.0174937191280538,36.5304769700721,3.60929416882978,0.325660704418666,0.0111390196931518,0.260961837283102,0.0201806556619609,"c3"
"12","centermarsh_05_31_19_1200",1,2019-05-31 12:00:00,151,42.1660527931246,57.099693063229,19.3925414364641,11.2600196734199,11.6215983735575,9.34052609090635,118.658287292818,31.5170109263067,0.487752820072824,0.0339765306709327,52.6407918968692,7.38028177781556,0.35549369091363,0.0113590274191413,0.156753489013545,0.0363442589277526,"c3"
"13","centermarsh_06_06_19_1200",1,2019-06-06 12:00:00,157,53.2944655373832,60.7662675233645,22.5029789719626,17.2172643878137,16.7168604078474,15.0851811119063,136.56371203271,48.4918002810387,0.458743227521224,0.0449136401301868,45.7350905373832,5.33379079839105,0.394780370314409,0.0235862872883761,0.146476402164367,0.0598211867607006,"c3"
"14","centermarsh_06_06_19_1200",2,2019-06-06 12:00:00,157,41.1022112120378,53.3298467749335,14.3438847600697,6.97925863424374,6.96999047278313,6.69321660042464,108.775942747041,20.4450995819485,0.495119017989917,0.0292811778421001,51.2135975777594,2.93501439375617,0.379051025200321,0.0109526185582763,0.125829956809762,0.0353624350636502,"c3"
"15","centermarsh_06_07_19_1200",1,2019-06-07 12:00:00,158,52.4574711260828,64.2734149422522,29.6790784408085,12.9554464677062,12.9748940814875,11.0311084117754,146.409964509143,36.6445443775986,0.444560838807583,0.025775646448942,46.4102803176131,4.46692186716582,0.358691558293329,0.00969392897101488,0.196747602899088,0.0297779932188837,"mixed"
