"","X.1","X","Filename","ROI","DOY","Red_Avg","Green_Avg","Blue_Avg","Red_SD","Green_SD","Blue_SD","Brightness_Avg","Brightness_SD","Green_Index","Green_Index_SD","Greenness_Excess_index","Greenness_Excess_index_SD","Red_index","Red_Index_SD","Blue_Index","Blue_Index_SD","plant","Date2","location1","location2","plant2","Major_Plant_1","Major_Plant_2","Minor_Plant_1","Minor_Plant_2"
"281",281,281,"left_08_16_17_1200",1,228,90.7874966954403,77.1294008114849,41.2498247146585,26.4454722541693,24.0557511477712,23.6234514933314,209.166722221584,73.5199856082759,0.374629322551302,0.0246869526422813,22.2214802128711,8.21799490169877,0.444215821435173,0.0393684364751558,0.181154856013525,0.0526893208484616,"c3","2017-08-16 12:00:00","left","left","scheonoplectus","scheonoplectus","","",""
"282",282,282,"left_08_17_17_1200",1,229,80.7268772493798,71.6795136098396,42.874541388588,13.116971896277,11.779986716276,11.4697614997393,195.280932247807,35.9886493476428,0.368464549395881,0.0109884419472647,19.7576085817115,4.41904754743892,0.41533436999131,0.0166009762279563,0.216201080612809,0.0209103099315173,"c3","2017-08-17 12:00:00","left","left","scheonoplectus","scheonoplectus","","",""
"283",283,283,"left_08_18_17_1200",1,230,85.4337041715908,81.1398725837782,39.0239211051795,14.8552270156355,14.4275119706326,12.0178547048498,205.597497860549,40.3478134546927,0.396288408924864,0.0159344815542746,37.8221198907861,8.47072292486515,0.417471588322457,0.0144018470340785,0.186240002752679,0.0261097612202131,"c3","2017-08-18 12:00:00","left","left","scheonoplectus","scheonoplectus","","",""
"284",284,284,"left_08_25_17_1200",1,237,63.8103103307472,58.0376480195998,27.3830543078808,13.4662501265161,12.5801658347598,9.56764687795189,149.231012658228,34.5648820378543,0.390623851816227,0.0175862892924948,24.8819314005717,7.05008610062354,0.43001133791539,0.0208847763733839,0.179364810268382,0.0310482086379299,"phragmites","2017-08-25 12:00:00","left","left","phragmites","phragmites","","",""
"285",285,285,"left_09_12_17_1200",1,255,114.641909451511,88.4240381421342,55.2208804736503,29.2438403254295,23.3738581949587,22.4181736733255,258.286828067296,74.271692363883,0.345393585630524,0.0160023672431393,6.98528635910663,8.31663420963788,0.449584210870167,0.0305790536252392,0.205022203499309,0.0365692935024451,"c3","2017-09-12 12:00:00","left","left","scheonoplectus","scheonoplectus","","",""
"286",286,286,"left_09_14_17_1200",1,257,113.500456053068,84.6014925373134,45.4975331674959,23.1461615391393,18.8022874342466,17.5084183606331,243.599481757877,58.5056155333301,0.349410956300365,0.014694059938844,10.204995854063,6.9661778551766,0.47137808864458,0.0317122586926977,0.179210955055055,0.0382233110976639,"c3","2017-09-14 12:00:00","left","left","scheonoplectus","scheonoplectus","","",""
"287",287,287,"left_09_20_17_1200",1,263,120.005742797966,111.0451892299,66.3315759743928,23.1654615202569,21.3520671593451,16.5690976129761,297.382508002259,60.3126937017392,0.374566429445909,0.0109879180917129,35.7530596874412,8.35997654030582,0.404790059112655,0.0129174389175519,0.220643511441437,0.0193754759374868,"mixed","2017-09-20 12:00:00","left","left","mixed","iva","","",""
"288",288,288,"left_09_26_17_1200",1,269,109.948835974152,95.4830928565106,49.4941356112242,21.6747370551441,20.7383985790721,16.3735018474654,254.926064441887,57.3080792441222,0.375570918786295,0.017255007697121,31.5232141276445,12.3123628189622,0.434363250247382,0.0189507524953969,0.190065830966323,0.0285570339257446,"c3","2017-09-26 12:00:00","left","left","scheonoplectus","scheonoplectus","","",""
"289",289,289,"left_09_26_17_1200",2,269,115.947786131997,93.2450570871624,60.0114174324701,13.0357206362039,8.84100140709876,9.42531282774871,269.204260651629,29.7717149854859,0.34718013870959,0.0123748452373633,10.530910609858,8.95823167558543,0.430869432060485,0.0171690271539587,0.221950429229925,0.0143715410235361,"c3","2017-09-26 12:00:00","left","left","scheonoplectus","scheonoplectus","","",""
"290",290,290,"left_10_10_17_1200",1,283,202.380311440782,162.123348234023,106.61128850027,39.9578941956292,40.3032833754794,31.3835694311038,471.114948175075,110.803222195889,0.343190945351617,0.00933893751367655,15.2550965269932,14.847072479026,0.433987225666998,0.0217654250500941,0.222821828981385,0.0189835866878579,"mixed","2017-10-10 12:00:00","left","left","mixed","scheonoplectus","","amaranthus",""
"291",291,291,"left_10_11_17_1200",1,284,87.1487607960946,73.1688696958318,53.5243146826887,12.0465609153875,11.6402295215306,12.4141374165698,213.841945174615,35.50517305129,0.342712280601003,0.010583534956715,5.66466391288021,6.47446066739362,0.409599697035494,0.0159197757464255,0.247688022363503,0.0199776999649231,"mixed","2017-10-11 12:00:00","left","left","mixed","scheonoplectus","","amaranthus",""
"292",292,292,"left_10_11_17_1200",2,284,73.4538906393332,59.0289474733777,38.1856419255773,19.3767954422715,18.6918731861249,16.8373811503829,170.668480038288,54.0629426395374,0.34602520746217,0.0158604827215253,6.41836238184501,7.30134946296814,0.43911584094166,0.0351479593094197,0.214858951596169,0.0380092598254035,"mixed","2017-10-11 12:00:00","left","left","mixed","scheonoplectus","","amaranthus",""
"293",293,293,"left_10_24_17_1200",1,297,126.07754363663,97.5566909499829,69.9775094118222,21.0662239590496,18.7166399451732,16.1678343723904,293.611743998435,55.4751138648369,0.332081174704997,0.00448820815832077,-0.941671148486775,3.56770324417505,0.431589452670611,0.0161203801056926,0.236329372624392,0.015945484543179,"mixed","2017-10-24 12:00:00","left","left","mixed","iva","","phragmites",""
"294",294,294,"left_11_01_17_1200",1,305,55.1989479967172,43.0517719913452,33.1971349697829,7.1979099186297,6.06099741751768,5.32269969725445,131.447854957845,17.828829770142,0.327357308758448,0.00801541206515129,-2.29253898380959,3.05015663749229,0.42053906771223,0.0158917082190965,0.252103623529321,0.016370345905491,"mixed","2017-11-01 12:00:00","left","left","mixed","c4","iva","",""
"295",295,295,"left_11_03_17_1200",1,307,161.039290923556,121.005478021614,80.5229397334748,25.0332957003038,23.4784569030438,22.4542952404364,362.567708678645,70.5820277178688,0.333798238419246,0.00357250600885843,0.44872538619638,3.1389940492012,0.448820148354676,0.0271332908648086,0.217381613226079,0.0272704202541423,"c3","2017-11-03 12:00:00","left","left","scheonoplectus","scheonoplectus","","",""
"296",296,296,"left_11_17_17_1200",1,321,136.059352194903,95.0493207589536,62.787032670933,38.8848138718497,32.8165438560067,27.8316942642261,293.89570562479,98.3314309752691,0.320963530607927,0.015822437429492,-8.74774334792859,5.17749085233148,0.476062139522205,0.0527679529248653,0.202974329869867,0.0438914481595634,"c3","2017-11-17 12:00:00","left","left","scheonoplectus","scheonoplectus","","",""
"297",297,297,"left2_08_01_17_1200",1,213,78.8605618410397,76.5359111243897,34.5016471550213,31.8506338141204,29.2231155155971,27.0001629115875,189.898120120451,86.8674452521251,0.417225456175933,0.0446943414407302,39.7096132527184,12.1705749938533,0.425468544886941,0.0437856970115766,0.157305998937127,0.0668307072884841,"c3","2017-08-01 12:00:00","left2","left","scheonoplectus","scheonoplectus","","",""
"298",298,298,"left3_08_01_17_1200",1,213,41.1902267637307,46.5409908439143,30.2423166598452,14.1048539154984,14.3491516487212,14.1726330143838,117.97353426749,41.9944679146206,0.404070199342274,0.0403434707215177,21.6494382642526,6.65170583545496,0.352375131967729,0.0311932663355905,0.243554668689997,0.0488720405789707,"c3","2017-08-01 12:00:00","left3","left","scheonoplectus","scheonoplectus","","",""
"299",299,299,"nitrogenexperiments_07_17_17_1200",1,198,94.0645441537204,107.47876635323,51.934817048242,27.8688595910201,26.9293234096853,26.1536304516253,253.478127555192,79.6789795345356,0.433047833976775,0.0359591889033543,68.9581715044971,13.1421885889857,0.37339817386274,0.0177924105183542,0.193553992160485,0.0469094316694098,"mixed","2017-07-17 12:00:00","nitrogenexperiments","nitrogenexperiments","mixed","iva","phragmites","",""
"300",300,300,"nitrogenexperiments_07_26_17_1200",1,207,108.109531198571,117.336511966897,63.5019325715898,38.9741214642008,37.5977208506714,35.2491972850087,288.947975737057,110.316492159929,0.416536372186185,0.0375804382804486,63.0615601636338,17.9053281749635,0.378341054218307,0.0258190937362715,0.205122573595508,0.0491009235703607,"phragmites","2017-07-26 12:00:00","nitrogenexperiments","nitrogenexperiments","phragmites","phragmites","","",""
"301",301,301,"nitrogenexperiments_07_26_17_1200",2,207,128.543561512685,139.053414711983,65.5728019786182,38.8384731019665,38.4681660032769,34.9636642602284,333.169778203287,111.148891909976,0.427600591411951,0.0372145358985582,83.9904659326632,15.2500111620265,0.391248483019358,0.0240629408536459,0.181150925568691,0.0541899679574934,"iva","2017-07-26 12:00:00","nitrogenexperiments","nitrogenexperiments","iva","iva","","",""
"302",302,302,"nitrogenexperiments_08_07_17_1200",1,219,97.372247341539,107.040902620782,50.8586619777275,17.7507857961607,19.6095696462055,13.3545830657044,255.271811940049,49.5297113187754,0.420598385521436,0.0176630716191022,65.8508959222976,13.9809639596329,0.382705414655158,0.0124982943600768,0.196696199823406,0.0227805507841344,"iva","2017-08-07 12:00:00","nitrogenexperiments","nitrogenexperiments","iva","iva","","",""
"303",303,303,"nitrogenexperiments_08_19_17_1200",1,231,148.974835619774,150.467034661904,88.308775062911,24.7742130951474,25.486397369626,21.0570599668002,387.75064534459,69.9413222292585,0.388952943866727,0.0122839872736651,63.6504586411235,13.4129400974956,0.385335940289609,0.0101283858168604,0.225711115843664,0.0200080477707675,"iva","2017-08-19 12:00:00","nitrogenexperiments","nitrogenexperiments","iva","iva","","",""
"304",304,304,"nitrogenexperiments_11_14_17_1200",1,318,88.8431572969903,72.165019875071,56.356132879046,12.1273106102937,11.9319149827165,11.2551284938275,217.364310051107,35.0199883451002,0.331796273911109,0.00561952073582131,-0.869250425894378,3.51343253871041,0.410537361147201,0.0137490258781729,0.25766636494169,0.0129341961231962,"iva","2017-11-14 12:00:00","nitrogenexperiments","nitrogenexperiments","iva","iva","","",""
"305",305,305,"nitrogenexperiments2_07_26_17_1200",1,207,90.9786702046232,97.2489156503546,44.7809698763416,40.3916553041318,40.4341289626693,33.9226130070842,233.008555731319,113.078040080444,0.433890849077172,0.050105191850935,58.7381912197445,20.9082120102394,0.399645046348858,0.0345916789921645,0.166464104573971,0.0684480565945487,"iva","2017-07-26 12:00:00","nitrogenexperiments2","nitrogenexperiments","iva","iva","","",""
"306",306,306,"nitrogenexperiments2_07_26_17_1200",2,207,102.257324916627,111.645277513101,62.0825988565984,37.8984699388322,37.285556219373,34.2915099954272,275.985201286327,108.175090530439,0.414858108372724,0.0370451175723057,58.9506312529776,15.9120260191463,0.374507742362467,0.0264620574946753,0.210634149264808,0.0482455425987782,"phragmites","2017-07-26 12:00:00","nitrogenexperiments2","nitrogenexperiments","phragmites","phragmites","","",""
"307",307,307,"rightmarsh_07_10_17_1200",1,191,80.7955672591617,81.2078121571209,43.7594470046083,53.5878694329602,48.1633524989637,20.0521840810848,205.762826420891,120.753290978089,0.393072704806703,0.0210950838638792,37.8606100504718,27.5507362803465,0.373381211041828,0.0373624026444521,0.233546084151468,0.0454335601979276,"c3","2017-07-10 12:00:00","rightmarsh","rightmarsh","scheonoplectus","scheonoplectus","","",""
"308",308,308,"rightmarsh_07_20_17_1200",1,201,87.8607035071287,99.1302424810074,56.8972317618899,27.6047359111698,27.2917138324562,24.4870741275937,243.888177750026,78.3265503057609,0.412332533010225,0.0260335948935927,53.5025496929961,12.2790497371782,0.361749805038192,0.0218174883750337,0.225917661951583,0.032539966597374,"mixed","2017-07-20 12:00:00","rightmarsh","rightmarsh","mixed","typha","","",""
"309",309,309,"rightmarsh_07_20_17_1200",2,201,88.8860069791645,99.3528151337673,49.9995306409812,40.1605470671496,39.7244666068294,28.3719303136275,238.238352753913,106.397684214616,0.42690447843861,0.0378136739939888,59.8200926473889,21.0102866314704,0.373376877862169,0.0237629297443406,0.199718643699221,0.0439738848645566,"mixed","2017-07-20 12:00:00","rightmarsh","rightmarsh","mixed","typha","","scheonoplectus",""
"310",310,310,"rightmarsh_08_04_17_1200",1,216,55.2918516211095,55.9556888092828,35.9128053370714,50.759767667006,43.6880057955489,17.8428988343345,147.160345767464,111.345886575115,0.375408106379149,0.0181342762605872,20.7067206603847,21.5745150381998,0.337837346192343,0.054771044277059,0.286754547428508,0.0629803501693325,"c3","2017-08-04 12:00:00","rightmarsh","rightmarsh","scheonoplectus","scheonoplectus","","",""
"311",311,311,"rightmarsh_08_06_17_1200",1,218,36.0292731522281,43.3323882141078,30.673244185601,4.78673718858146,4.79876895376622,4.19113531581255,110.034905551937,12.6209182562952,0.394518121565549,0.0198300211610223,19.9622590903866,6.5749678716901,0.326988310444375,0.0121246493491408,0.278493567990076,0.017206008331206,"c3","2017-08-06 12:00:00","rightmarsh","rightmarsh","scheonoplectus","scheonoplectus","","",""
"312",312,312,"rightmarsh_08_14_17_1200",1,226,88.417542170332,84.397854084633,45.644462403494,19.0007917846276,17.011052093409,16.78642577175,218.459858658459,52.2144630703517,0.390280506379664,0.0218893312735634,34.7337035954399,8.38851184364277,0.407550224173089,0.0198798341673343,0.202169269447247,0.0312588900777115,"c3","2017-08-14 12:00:00","rightmarsh","rightmarsh","scheonoplectus","scheonoplectus","","",""
"313",313,313,"rightmarsh_08_24_17_1200",1,236,75.2622012611944,74.1411689894547,47.1959620581845,9.98310389507482,9.22936356640124,9.21614060646104,196.599332308834,27.8914957833622,0.378247840019465,0.013048283706616,25.8241746595305,5.82649976357985,0.383390745440063,0.00905799773535922,0.238361414540471,0.0159487884855791,"c3","2017-08-24 12:00:00","rightmarsh","rightmarsh","scheonoplectus","scheonoplectus","","",""
"314",314,314,"rightmarsh_08_29_17_1200",1,241,61.8251065923254,55.8864381764513,32.7990324696622,4.28535223010602,5.4792591658462,3.52157793594423,150.510577238439,12.4839860867056,0.371023311862129,0.0115332450287319,17.1487372909151,5.91694733186871,0.411319571104388,0.0110175683689242,0.217657117033484,0.0104346348179635,"c3","2017-08-29 12:00:00","rightmarsh","rightmarsh","scheonoplectus","scheonoplectus","","",""
"315",315,315,"rightmarsh_09_01_17_1200",1,244,79.6949568721274,71.1148397657873,45.4557073600705,5.96045961602322,6.16105534495158,5.76748825736818,196.265503997985,16.913007659333,0.362504056656908,0.011743453470915,17.0790152993767,6.80032479482814,0.406512331430174,0.00792405657329053,0.230983611912918,0.0133153166891022,"c3","2017-09-01 12:00:00","rightmarsh","rightmarsh","scheonoplectus","scheonoplectus","","",""
"316",316,316,"rightmarsh_09_04_17_1200",1,247,79.4388306898658,70.8390841007308,36.5541778853768,19.4908363719771,18.7326953157387,16.4568370248992,186.832092675973,53.6188380482158,0.38186725533887,0.0206908500884185,25.685159626219,9.9393809285944,0.430326418610938,0.0255703633280839,0.187806326050193,0.0373900397059728,"mixed","2017-09-04 12:00:00","rightmarsh","rightmarsh","mixed","scheonoplectus","typha","amaranthus",""
"317",317,317,"rightmarsh_09_04_17_1200",2,247,78.2316335350043,72.6586958609431,38.477191971574,14.3809287659022,13.2744276999651,10.280580783683,189.367521367521,36.9335830879228,0.384674074719928,0.0119086303601026,28.6085662153078,6.44433384566078,0.414030477159603,0.0140728972437691,0.201295448120469,0.02191888252791,"c3","2017-09-04 12:00:00","rightmarsh","rightmarsh","scheonoplectus","scheonoplectus","","",""
"318",318,318,"rightmarsh_09_05_17_1200",1,248,73.8869318852556,62.2863337661827,36.7965765553063,29.5895560253268,26.8320961569016,21.8024645853162,172.969842206745,76.7442028580491,0.362863782216659,0.0232241901446486,13.8891590918034,10.0363521549063,0.435230253050254,0.0428279706207736,0.201905964733087,0.050443872959962,"mixed","2017-09-05 12:00:00","rightmarsh","rightmarsh","mixed","scheonoplectus","typha","amaranthus",""
"319",319,319,"rightmarsh_09_05_17_1200",2,248,72.953066293065,65.7881933388525,37.0110806852194,14.2971459293723,13.3179032749195,11.1852719682055,175.752340317137,37.7400691167057,0.37543725721316,0.0174895591795875,21.6122396994205,9.07034569523479,0.416698994951007,0.0176021924439503,0.207863747835833,0.0228800185108356,"c3","2017-09-05 12:00:00","rightmarsh","rightmarsh","scheonoplectus","scheonoplectus","","",""
"320",320,320,"rightmarsh_09_13_17_1200",1,256,79.6370573870574,63.5547834518423,39.5788264023558,10.2083947773204,10.343367698668,9.27631431227313,182.770667241255,29.1698187850481,0.347748716911078,0.0115353572832474,7.89368311427135,6.33346319636258,0.437939375785955,0.0167589766104059,0.214311907302967,0.0200722348795456,"mixed","2017-09-13 12:00:00","rightmarsh","rightmarsh","mixed","scheonoplectus","","amaranthus","typha"
"321",321,321,"rightmarsh_09_13_17_1200",2,256,90.1489114819317,76.508122444469,47.2487015139794,6.79531936997087,6.34113090905411,5.67800016124594,213.90573544038,18.2365804794553,0.357829152107143,0.00757825765062103,15.6186318930269,4.70342630478763,0.421885305534087,0.00895930228819547,0.22028554235877,0.00996701701103205,"c3","2017-09-13 12:00:00","rightmarsh","rightmarsh","scheonoplectus","scheonoplectus","","",""
"322",322,322,"rightmarsh_09_20_17_1200",1,263,79.9527941063224,65.9311035243987,47.8060682290731,10.8405517897433,10.703603557514,9.92531129119351,193.689965859794,31.143550973126,0.34037710169778,0.00779233725967581,4.10334471340196,4.67090805148856,0.414668130015833,0.0136425727033837,0.244954768286387,0.0146098693190325,"mixed","2017-09-20 12:00:00","rightmarsh","rightmarsh","mixed","scheonoplectus","","amaranthus","typha"
"323",323,323,"rightmarsh_09_20_17_1200",2,263,91.9818242454561,79.8901673058752,56.3616808404202,6.78608693614005,6.70235525043846,6.11645164280717,228.233672391751,18.8455140185953,0.350104037999549,0.00934758745209982,11.436829525874,6.28242984664345,0.403356432291084,0.00637433681330558,0.246539529709368,0.010095903889182,"c3","2017-09-20 12:00:00","rightmarsh","rightmarsh","scheonoplectus","scheonoplectus","","",""
"324",324,324,"rightmarsh_09_28_17_1200",1,271,121.340081526393,107.146130921796,81.7548384886788,28.4823879984877,27.7709321293104,24.168942683917,310.241050936868,80.0165864563773,0.345255373948441,0.00635916481593782,11.1973418285205,6.37036365381664,0.393538509818725,0.0125559312622215,0.261206116232834,0.0146658145761682,"c3","2017-09-28 12:00:00","rightmarsh","rightmarsh","scheonoplectus","scheonoplectus","","",""
"325",325,325,"rightmarsh_10_02_17_1200",1,275,79.4092957660116,62.0285587270442,49.0466014654935,17.6385474832787,17.1495149646105,16.2204010681826,190.484455958549,50.546050941753,0.32485286393926,0.0105073951633434,-4.39877977741668,5.5900642190923,0.421336514403769,0.0215197373090083,0.253810621656972,0.0209690935899257,"mixed","2017-10-02 12:00:00","rightmarsh","rightmarsh","mixed","scheonoplectus","typha","amaranthus",""
"326",326,326,"rightmarsh_10_02_17_1200",2,275,69.8040455754655,57.7811574562064,46.8183004567585,9.13681163596625,8.86807187899217,7.98280908088616,174.40350348843,25.0878961183724,0.331183630171916,0.0123887993268327,-1.06003111981127,6.62579994538082,0.400875168299078,0.00953453661788369,0.267941201529006,0.0163396390819701,"c3","2017-10-02 12:00:00","rightmarsh","rightmarsh","scheonoplectus","scheonoplectus","","",""
"327",327,327,"rightmarsh_10_06_17_1200",1,279,54.9337190391127,46.8384301597035,33.9750179966406,37.7988982856244,29.8377546684938,16.5362590728601,135.747167195457,83.3049989775542,0.343236821405237,0.0159848630386341,4.76812328365372,8.81288506152863,0.394041246243216,0.031688527815528,0.262721932351547,0.0358347942458913,"mixed","2017-10-06 12:00:00","rightmarsh","rightmarsh","mixed","scheonoplectus","typha","amaranthus",""
"328",328,328,"rightmarsh_10_06_17_1200",2,279,113.776700511489,93.0495457668524,59.1733720131308,45.3646445302332,34.9868077626739,21.6624693871208,265.999618291473,101.1645675901,0.350240768407519,0.011318860767492,13.1490190090847,9.83903554563841,0.421858633329494,0.0238815744868035,0.227900598262988,0.0272364801234704,"c3","2017-10-06 12:00:00","rightmarsh","rightmarsh","scheonoplectus","scheonoplectus","","",""
"329",329,329,"rightmarsh_10_10_17_1200",1,283,118.095750854343,93.5334966793475,68.4404324370796,21.8777305724209,21.3526685887685,20.2531313049486,280.06967997077,63.1102712245779,0.333773951699207,0.00700817205340251,0.530810067272766,5.50230533172773,0.425544250242069,0.0196846280597195,0.240681798058723,0.0198785806832928,"mixed","2017-10-10 12:00:00","rightmarsh","rightmarsh","mixed","scheonoplectus","typha","amaranthus",""
"330",330,330,"rightmarsh_10_10_17_1200",2,283,117.126986745862,95.6754110982786,70.1933124346917,10.5696452704998,10.0781957460806,10.0698296340541,282.995710278832,29.8767125938839,0.338259051386802,0.0102384858481005,4.03052301600396,8.84144567213534,0.41455101253323,0.00900191174834528,0.247189936079968,0.0112384299363625,"c3","2017-10-10 12:00:00","rightmarsh","rightmarsh","scheonoplectus","scheonoplectus","","",""
"331",331,331,"rightmarsh_10_11_17_1200",1,284,94.3308699163454,76.131165526384,57.4553613604157,15.3681155701563,15.0943915596513,14.5400190313372,227.917396803145,44.8186900627666,0.333977377542942,0.0053730088298579,0.476099776006827,3.66759360319325,0.416743721805678,0.016106987399612,0.249278900651379,0.0166534439570554,"mixed","2017-10-11 12:00:00","rightmarsh","rightmarsh","mixed","scheonoplectus","typha","amaranthus",""
"332",332,332,"rightmarsh_10_11_17_1200",2,284,122.110712202127,103.205851994794,78.9156756271597,11.8029856020814,10.5252052714301,10.618462823676,304.232239824081,32.5686112738407,0.339478409549706,0.0065996002409019,5.38531616030158,5.99679654275007,0.40194311405981,0.00762048769917433,0.258578476390484,0.00897856674898149,"c3","2017-10-11 12:00:00","rightmarsh","rightmarsh","scheonoplectus","scheonoplectus","","",""
"333",333,333,"rightmarsh_10_17_17_1200",1,290,73.4978133541585,54.2712612260836,42.13730964467,19.9675270627539,19.6950645589972,19.526047925656,169.906384224912,58.9436716910701,0.317732135039693,0.0107008013423775,-7.09260054666146,3.9700104714112,0.443241563966534,0.0372070251063322,0.239026300993773,0.0325220584869645,"mixed","2017-10-17 12:00:00","rightmarsh","rightmarsh","mixed","scheonoplectus","typha","amaranthus",""
"334",334,334,"rightmarsh_10_17_17_1200",2,290,65.8132784958872,47.6847238542891,36.1534665099882,4.54724483628538,4.90723817404198,4.53533123083244,149.651468860164,12.5577863104744,0.318466717633872,0.0144031782928658,-6.5972972972973,6.46853343242991,0.440360852328551,0.0106034882534968,0.241172430037577,0.0178353887306614,"c3","2017-10-17 12:00:00","rightmarsh","rightmarsh","scheonoplectus","scheonoplectus","","",""
"335",335,335,"rightmarsh_10_19_17_1200",1,292,106.01321480876,85.2766595143217,55.9618201014952,45.8541168241474,36.7008497694523,23.983466858915,247.251694424577,105.330235841205,0.34421037508538,0.014640505518361,8.57828411838834,9.34348028157984,0.4240990154576,0.0325046626500996,0.23169060945702,0.0347095883822245,"c3","2017-10-19 12:00:00","rightmarsh","rightmarsh","scheonoplectus","scheonoplectus","","",""
"336",336,336,"rightmarsh_10_19_17_1200",2,292,190.43230358505,145.683066361556,107.29004576659,15.9256818378109,13.777200139754,14.2476819652348,443.405415713196,42.3532306321289,0.328596859264068,0.00312276399745643,-6.35621662852784,4.08019138414722,0.430109533317108,0.0125870683763193,0.241293607418824,0.0135440294884962,"c3","2017-10-19 12:00:00","rightmarsh","rightmarsh","scheonoplectus","scheonoplectus","","",""
"337",337,337,"rightmarsh_10_24_17_1200",1,297,60.376996088301,37.0767805058871,23.3801566630574,18.5544745796099,17.6587016354798,16.7853138344957,120.833933257245,52.5154933101925,0.301292475042097,0.0303847751070353,-9.60359173958425,6.22111567921896,0.527036660339458,0.0787610750446849,0.171670864618445,0.0619508688912262,"c3","2017-10-24 12:00:00","rightmarsh","rightmarsh","scheonoplectus","scheonoplectus","typha","amaranthus",""
"338",338,338,"rightmarsh_10_24_17_1200",2,297,80.8620027913468,49.5281751570133,31.4072749476622,8.30600782964464,6.48770234566334,6.8363009873659,161.797452896022,20.2584790765246,0.306201772006362,0.0117370802064547,-13.2129274249826,6.05481982174999,0.501370712963298,0.0216031471672708,0.19242751503034,0.020783680909452,"c3","2017-10-24 12:00:00","rightmarsh","rightmarsh","scheonoplectus","scheonoplectus","","",""
"339",339,339,"rightmarsh_10_26_17_1200",1,299,73.2914374867781,57.218769832875,42.6527131372964,54.5848827905655,40.6231075470232,23.0861278705716,173.162920456949,117.336184189895,0.318739742000565,0.0230224782760384,-1.50661095832452,7.29570058676411,0.391411012346145,0.0613171956812534,0.289849245653289,0.0810715878188817,"mixed","2017-10-26 12:00:00","rightmarsh","rightmarsh","mixed","scheonoplectus","typha","amaranthus",""
"340",340,340,"rightmarsh_10_26_17_1200",2,299,138.031650687305,106.657964652882,74.4153863925147,20.4549828196538,17.3275904761727,16.3912386647668,319.105001732702,53.6663359481187,0.33461639974053,0.00642042076495365,0.868892225944323,5.79192323066551,0.434239473180474,0.012925093686654,0.231144127078996,0.0158782880699354,"c3","2017-10-26 12:00:00","rightmarsh","rightmarsh","scheonoplectus","scheonoplectus","","",""
"341",341,341,"rightmarsh_10_31_17_1200",1,304,98.0950731852493,72.0199669922351,48.3995292335164,34.1009839745283,26.9346618362815,20.2462780181419,218.514569411001,79.5658373150862,0.327171268106121,0.0166007494114553,-2.45466843429561,6.7149649878405,0.449800316525611,0.0403567250950052,0.223028415368268,0.0474770163176724,"mixed","2017-10-31 12:00:00","rightmarsh","rightmarsh","mixed","scheonoplectus","typha","amaranthus",""
"342",342,342,"rightmarsh_10_31_17_1200",2,304,97.8342190537913,69.4777705767984,55.2272197018795,8.63747860077936,8.49306125039103,8.76113080586552,222.539209332469,24.678279645909,0.312035737887228,0.0113197433463424,-14.1058976020739,7.34875572742713,0.440798194363274,0.013295841021256,0.247166067749498,0.018193501461403,"c3","2017-10-31 12:00:00","rightmarsh","rightmarsh","scheonoplectus","scheonoplectus","","",""
"343",343,343,"rightmarsh_11_20_17_1200",1,324,136.933949313108,113.064337107751,102.415250854356,23.6263015633256,23.6296551701916,21.8055105254841,352.413537275214,68.6879897274448,0.320112515323501,0.00681331722809765,-13.2205259519614,6.06209598589641,0.390002813547614,0.00998013625209382,0.289884671128885,0.00898121754446786,"c3","2017-11-20 12:00:00","rightmarsh","rightmarsh","scheonoplectus","scheonoplectus","","",""
"344",344,344,"rightmarsh_12_28_17_1200",1,362,40.2653872167738,31.1794259384511,32.0674670273926,14.2551889470083,10.5187909563893,7.88601749620602,103.512280182618,32.1219685469991,0.299034896775393,0.0113998936926461,-9.97400236726412,2.69410201817571,0.383952912003595,0.0297376409633303,0.317012191221012,0.0340119686653724,"mixed","2017-12-28 12:00:00","rightmarsh","rightmarsh","mixed","scheonoplectus","typha","amaranthus",""
"345",345,345,"rightmarsh_12_28_17_1200",2,362,103.541017908794,77.8099575358484,62.199950766201,45.9755830983536,35.0363207028693,23.8603733219756,243.550926210844,104.458096743,0.316410841042937,0.00918059242231488,-10.1210536032987,3.46980794588602,0.422214534560673,0.0177025042561385,0.26137462439639,0.0213366066068594,"c3","2017-12-28 12:00:00","rightmarsh","rightmarsh","scheonoplectus","scheonoplectus","","",""
"346",346,346,"rightmarsh_12_29_17_1200",1,363,145.555685814771,115.232121922626,88.5038100820633,11.1467068096414,11.6489712988584,12.7078512072843,349.291617819461,34.7883186555657,0.329862834713242,0.00264973193463472,-3.59525205158265,2.5972840884324,0.417805652262973,0.0137237045321455,0.252331513023785,0.0137683313814692,"c3","2017-12-29 12:00:00","rightmarsh","rightmarsh","scheonoplectus","scheonoplectus","","",""
"347",347,347,"rightmarsh_12_29_17_1200",2,363,100.440201331385,74.7894463386913,55.279331060237,17.447735658198,16.3176169217885,14.0582173075281,230.508978730313,47.4401220879225,0.323641945977392,0.0069252427112812,-6.14063971423932,3.96173278597329,0.43887652314668,0.0183813624629937,0.237481530875928,0.0164265760325612,"c3","2017-12-29 12:00:00","rightmarsh","rightmarsh","scheonoplectus","scheonoplectus","","",""
