"","Filename","ROI","Date","DOY","Red_Avg","Green_Avg","Blue_Avg","Red_SD","Green_SD","Blue_SD","Brightness_Avg","Brightness_SD","Green_Index","Green_Index_SD","Greenness_Excess_index","Greenness_Excess_index_SD","Red_index","Red_Index_SD","Blue_Index","Blue_Index_SD","plant"
"1","centerdifferentview_04_17_19_1200",1,"2019-04-17 12:00:00",107,119.319793966152,92.3011037527594,61.6356144223694,32.7976132260073,32.2439874758429,30.983752246559,273.25651214128,95.7340214090743,0.337710245448168,0.00793171643177577,3.64679911699779,3.7630009701749,0.451308071632741,0.0491253720537769,0.210981682919091,0.0486900731057396,"C3"
"2","centerdifferentview_05_15_19_1200",1,"2019-05-15 12:00:00",135,107.537510305029,94.6155287416623,63.0713482725024,23.7824059204811,22.8623386476508,23.0622752819746,265.224387319194,69.4749610520863,0.358871139470535,0.0121160747335054,18.6221989057933,6.08356651096519,0.410282935146837,0.0221284178872975,0.230845925382628,0.0294257343586207,"C3"
"3","centerdifferentview_06_06_18_1200",1,"2018-06-06 12:00:00",157,68.5433310090646,84.6818906265564,27.4853571072816,13.3890891930646,12.3008744586986,11.8642165840874,180.710578742903,36.9044711341787,0.473895683321634,0.0300979314061191,73.3350931367666,7.57035205800927,0.380248723207694,0.0142792106687619,0.145855593470672,0.0344442386133859,"C3"
"4","centerdifferentview_06_06_18_1200",2,"2018-06-06 12:00:00",157,65.1701275898396,78.1808029966054,24.8291115533185,13.6461852819537,13.0153848388924,11.8031403801607,168.180042139764,36.8819335541866,0.47101966783523,0.0406220385225341,66.3623668500527,13.6467787960666,0.389010558731573,0.0234819976527983,0.139969773433197,0.0401655814900078,"C3"
"5","centerdifferentview_09_07_18_1200",1,"2018-09-07 12:00:00",250,115.044301720885,101.01390324327,53.3977639975721,28.2851789078364,20.8171184078603,22.042990588667,269.455968961727,70.2954157436394,0.380914194239091,0.0289929846056368,33.5857407680824,14.7562896662443,0.429172083248276,0.0203673754731636,0.189913722512633,0.035013927807172,"C3"
"6","centerdifferentview_09_11_18_1200",1,"2018-09-11 12:00:00",254,54.5932280733778,51.1896048188373,28.413206169572,13.51581051566,11.3026049782508,11.3399155615032,134.196039061787,35.3154308575001,0.386091123150962,0.0267012398425405,19.3727753947248,7.25227112003594,0.408968302919564,0.0263087247618707,0.204940573929474,0.0335380447470883,"C3"
"7","centerdifferentview_10_10_18_1200",1,"2018-10-10 12:00:00",283,68.4776915683461,51.309281366226,32.828149159342,15.5156764815563,13.708678685895,13.4946755988533,152.615122093914,42.211008784427,0.337611776759123,0.016526782619273,1.31272200476396,6.21495287650362,0.455875790360735,0.0347165660101006,0.206512432880142,0.0363093661491473,"C3"
"8","centerdifferentview_10_11_18_1200",1,"2018-10-11 12:00:00",284,40.6393276173285,30.9946271435018,20.0130584386282,5.66616698326339,4.91065691944433,4.82627926901131,91.6470131994585,14.9457808280849,0.33884287562691,0.0159419963775313,1.33686823104693,4.0329530838571,0.445434080906,0.0210352402459225,0.21572304346709,0.0194214757396268,"C3"
"9","centerdifferentview_10_15_18_1200",1,"2018-10-15 12:00:00",288,65.978472742851,53.3211952447253,38.1866766627396,5.72475151308785,5.83026975000895,6.69994070892345,157.486344650316,17.6024985474748,0.33876189958114,0.00711234902905065,2.47724108385991,3.32248793280863,0.420404245538563,0.0182215404397629,0.240833854880297,0.0176362258552787,"C3"
"10","centerdifferentview_10_15_18_1200",2,"2018-10-15 12:00:00",288,62.0134868196989,47.4391390232273,31.5283018867925,8.70239611844322,6.66895217207189,7.6127245879276,140.980927729719,22.6712115337715,0.337912770433265,0.0139805359015818,1.33648933996322,4.82330671294897,0.441448541975073,0.0161495824326703,0.220638687591662,0.0196168549364606,"C3"
"11","centerdifferentview_10_17_18_1200",1,"2018-10-17 12:00:00",290,104.607437802975,84.7821682911451,49.5288426753765,42.301146924521,39.064194728175,35.7767592654823,238.918448769496,115.942579030699,0.359366086565529,0.0327235916277898,15.4280561039391,14.4397919558459,0.460059865598166,0.0635462861514145,0.180574047836305,0.0697029180638176,"C3"
"12","centerdifferentview_11_04_18_1200",1,"2018-11-04 12:00:00",308,146.950569490658,105.440043511646,61.1185372408498,27.7992279861035,25.5487211144748,24.4703143179542,313.509150243153,77.1291158264871,0.336823090773378,0.00891038146204025,2.81098029178398,6.79533578536733,0.476951495159693,0.0383545015790933,0.186225414066929,0.0400528651084828,"C3"
"13","centerdifferentview_11_04_18_1200",2,"2018-11-04 12:00:00",308,109.5577366754,76.0391428459704,45.2312595315372,26.7014418191469,23.7718259989704,21.2393405245875,230.828139052907,70.8475211463769,0.328799094774186,0.0100941682955149,-2.71071051499628,5.62549278787577,0.485391062202298,0.0432995619050556,0.185809843023516,0.0415089941479833,"C3"
"14","centerdifferentview_11_14_18_1200",1,"2018-11-14 12:00:00",318,54.5144656188137,40.6704033200563,31.9384883249457,10.8249031533057,10.740227437736,10.6776884935318,127.123357263816,32.1648257385841,0.31910096609355,0.00704977208519479,-5.11214730364681,2.07440822266742,0.434713852738689,0.026246694923949,0.246185181167761,0.0226594457219664,"C3"
"15","centerdifferentview_11_14_18_1200",2,"2018-11-14 12:00:00",318,54.2133275904504,40.387644597588,31.7438469111494,10.1410881853957,9.75807676177751,9.81700902027295,126.344819099188,29.6062611233831,0.319240769963217,0.00744396820372688,-5.18188530642382,2.51093473057198,0.43390011932591,0.0235276239368916,0.246859110710873,0.021062219603334,"C3"
